player_id,experiment_id,variant,exposed_date,retained_d7,made_purchase_7d,revenue_7d
p_000737,xp_onboarding_mission_pack,control,2026-01-06,0,0,0.00
p_000738,xp_onboarding_mission_pack,mission_pack,2026-01-27,0,0,0.00
p_000739,xp_onboarding_mission_pack,mission_pack,2026-02-18,0,0,0.00
p_000740,xp_onboarding_mission_pack,mission_pack,2026-01-27,0,0,0.00
p_000741,xp_onboarding_mission_pack,control,2026-01-06,0,0,0.00
p_000742,xp_onboarding_mission_pack,control,2026-01-03,1,0,0.00
p_000743,xp_onboarding_mission_pack,mission_pack,2026-01-21,0,0,0.00
p_000744,xp_onboarding_mission_pack,mission_pack,2026-01-14,1,0,0.00
p_000745,xp_onboarding_mission_pack,mission_pack,2026-01-20,0,0,0.00
p_000746,xp_onboarding_mission_pack,control,2026-01-06,1,0,0.00
p_000747,xp_onboarding_mission_pack,mission_pack,2026-02-24,1,0,0.00
p_000748,xp_onboarding_mission_pack,control,2026-01-21,0,0,0.00
p_000749,xp_onboarding_mission_pack,mission_pack,2026-02-10,1,0,0.00
p_000750,xp_onboarding_mission_pack,mission_pack,2026-02-06,0,0,0.00
p_000751,xp_onboarding_mission_pack,control,2026-01-08,0,0,0.00
p_000752,xp_onboarding_mission_pack,mission_pack,2026-02-04,0,0,0.00
p_000753,xp_onboarding_mission_pack,mission_pack,2026-01-30,1,0,0.00
p_000754,xp_onboarding_mission_pack,mission_pack,2026-02-08,0,0,0.00
p_000755,xp_onboarding_mission_pack,mission_pack,2026-02-04,0,0,0.00
p_000756,xp_onboarding_mission_pack,mission_pack,2026-02-10,0,0,0.00
p_000757,xp_onboarding_mission_pack,control,2026-01-08,0,0,0.00
p_000758,xp_onboarding_mission_pack,mission_pack,2026-02-21,0,0,0.00
p_000759,xp_onboarding_mission_pack,control,2026-01-13,0,0,0.00
p_000760,xp_onboarding_mission_pack,mission_pack,2026-01-01,0,0,0.00
p_000761,xp_onboarding_mission_pack,control,2026-02-14,0,0,0.00
p_000762,xp_onboarding_mission_pack,mission_pack,2026-02-06,0,0,0.00
p_000763,xp_onboarding_mission_pack,mission_pack,2026-01-27,0,0,0.00
p_000764,xp_onboarding_mission_pack,control,2026-02-07,1,0,0.00
p_000765,xp_onboarding_mission_pack,control,2026-01-24,1,0,0.00
p_000766,xp_onboarding_mission_pack,control,2026-02-20,0,0,0.00
p_000767,xp_onboarding_mission_pack,control,2026-01-09,0,0,0.00
p_000768,xp_onboarding_mission_pack,control,2026-02-03,0,0,0.00
p_000769,xp_onboarding_mission_pack,mission_pack,2026-02-06,0,0,0.00
p_000770,xp_onboarding_mission_pack,mission_pack,2026-01-21,0,0,0.00
p_000771,xp_onboarding_mission_pack,control,2026-01-08,0,0,0.00
p_000772,xp_onboarding_mission_pack,control,2026-01-06,0,0,0.00
p_000773,xp_onboarding_mission_pack,control,2026-01-11,0,0,0.00
p_000774,xp_onboarding_mission_pack,mission_pack,2026-02-19,0,1,9.99
p_000775,xp_onboarding_mission_pack,mission_pack,2026-02-21,0,0,0.00
p_000776,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_000777,xp_onboarding_mission_pack,mission_pack,2026-01-26,0,0,0.00
p_000778,xp_onboarding_mission_pack,control,2026-02-02,0,0,0.00
p_000779,xp_onboarding_mission_pack,mission_pack,2026-01-14,1,0,0.00
p_000780,xp_onboarding_mission_pack,mission_pack,2026-01-10,1,0,0.00
p_000781,xp_onboarding_mission_pack,control,2026-01-12,1,0,0.00
p_000782,xp_onboarding_mission_pack,mission_pack,2026-01-15,0,0,0.00
p_000783,xp_onboarding_mission_pack,control,2026-01-18,0,0,0.00
p_000784,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000785,xp_onboarding_mission_pack,control,2026-01-16,0,0,0.00
p_000786,xp_onboarding_mission_pack,mission_pack,2026-01-10,0,0,0.00
p_000787,xp_onboarding_mission_pack,control,2026-01-26,1,1,4.99
p_000788,xp_onboarding_mission_pack,mission_pack,2026-01-28,0,0,0.00
p_000789,xp_onboarding_mission_pack,control,2026-01-18,0,0,0.00
p_000790,xp_onboarding_mission_pack,control,2026-02-23,1,0,0.00
p_000791,xp_onboarding_mission_pack,mission_pack,2026-02-10,0,0,0.00
p_000792,xp_onboarding_mission_pack,mission_pack,2026-02-21,1,0,0.00
p_000793,xp_onboarding_mission_pack,mission_pack,2026-01-06,0,0,0.00
p_000794,xp_onboarding_mission_pack,control,2026-01-24,1,0,0.00
p_000795,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_000796,xp_onboarding_mission_pack,control,2026-02-21,1,0,0.00
p_000797,xp_onboarding_mission_pack,mission_pack,2026-01-23,1,0,0.00
p_000798,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
p_000799,xp_onboarding_mission_pack,control,2026-01-26,1,0,0.00
p_000800,xp_onboarding_mission_pack,control,2026-02-10,0,0,0.00
p_000801,xp_onboarding_mission_pack,control,2026-02-12,1,0,0.00
p_000802,xp_onboarding_mission_pack,control,2026-01-11,1,0,0.00
p_000803,xp_onboarding_mission_pack,control,2026-01-07,1,0,0.00
p_000804,xp_onboarding_mission_pack,control,2026-01-12,0,0,0.00
p_000805,xp_onboarding_mission_pack,mission_pack,2026-02-14,0,0,0.00
p_000806,xp_onboarding_mission_pack,control,2026-01-03,0,0,0.00
p_000807,xp_onboarding_mission_pack,mission_pack,2026-02-09,0,0,0.00
p_000808,xp_onboarding_mission_pack,mission_pack,2026-01-15,1,0,0.00
p_000809,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000810,xp_onboarding_mission_pack,control,2026-02-08,1,0,0.00
p_000811,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_000812,xp_onboarding_mission_pack,control,2026-02-06,0,0,0.00
p_000813,xp_onboarding_mission_pack,mission_pack,2026-02-24,0,0,0.00
p_000814,xp_onboarding_mission_pack,mission_pack,2026-01-14,1,0,0.00
p_000815,xp_onboarding_mission_pack,control,2026-02-14,0,0,0.00
p_000816,xp_onboarding_mission_pack,mission_pack,2026-01-02,0,0,0.00
p_000817,xp_onboarding_mission_pack,control,2026-02-14,0,0,0.00
p_000818,xp_onboarding_mission_pack,mission_pack,2026-01-27,0,0,0.00
p_000819,xp_onboarding_mission_pack,mission_pack,2026-01-21,0,0,0.00
p_000820,xp_onboarding_mission_pack,mission_pack,2026-02-20,0,0,0.00
p_000821,xp_onboarding_mission_pack,control,2026-01-25,1,0,0.00
p_000822,xp_onboarding_mission_pack,mission_pack,2026-01-09,0,0,0.00
p_000823,xp_onboarding_mission_pack,control,2026-02-05,0,0,0.00
p_000824,xp_onboarding_mission_pack,mission_pack,2026-02-03,0,0,0.00
p_000825,xp_onboarding_mission_pack,mission_pack,2026-01-24,0,0,0.00
p_000826,xp_onboarding_mission_pack,control,2026-01-06,0,0,0.00
p_000827,xp_onboarding_mission_pack,mission_pack,2026-01-01,0,0,0.00
p_000828,xp_onboarding_mission_pack,control,2026-01-06,1,0,0.00
p_000829,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000830,xp_onboarding_mission_pack,mission_pack,2026-01-13,0,0,0.00
p_000831,xp_onboarding_mission_pack,control,2026-01-16,0,0,0.00
p_000832,xp_onboarding_mission_pack,mission_pack,2026-01-07,1,0,0.00
p_000833,xp_onboarding_mission_pack,mission_pack,2026-01-16,0,0,0.00
p_000834,xp_onboarding_mission_pack,control,2026-01-19,1,0,0.00
p_000835,xp_onboarding_mission_pack,control,2026-01-27,1,0,0.00
p_000836,xp_onboarding_mission_pack,control,2026-02-15,1,0,0.00
p_000837,xp_onboarding_mission_pack,control,2026-01-18,0,0,0.00
p_000838,xp_onboarding_mission_pack,mission_pack,2026-01-29,1,0,0.00
p_000839,xp_onboarding_mission_pack,mission_pack,2026-01-08,0,0,0.00
p_000840,xp_onboarding_mission_pack,control,2026-01-04,0,0,0.00
p_000841,xp_onboarding_mission_pack,mission_pack,2026-01-28,0,0,0.00
p_000842,xp_onboarding_mission_pack,control,2026-01-03,0,0,0.00
p_000843,xp_onboarding_mission_pack,control,2026-01-25,0,0,0.00
p_000844,xp_onboarding_mission_pack,control,2026-01-06,0,0,0.00
p_000845,xp_onboarding_mission_pack,mission_pack,2026-01-31,0,0,0.00
p_000846,xp_onboarding_mission_pack,mission_pack,2026-02-13,1,0,0.00
p_000847,xp_onboarding_mission_pack,control,2026-01-08,1,0,0.00
p_000848,xp_onboarding_mission_pack,mission_pack,2026-02-02,0,0,0.00
p_000849,xp_onboarding_mission_pack,mission_pack,2026-02-24,1,0,0.00
p_000850,xp_onboarding_mission_pack,mission_pack,2026-01-30,0,0,0.00
p_000851,xp_onboarding_mission_pack,mission_pack,2026-01-12,0,0,0.00
p_000852,xp_onboarding_mission_pack,mission_pack,2026-01-13,0,0,0.00
p_000853,xp_onboarding_mission_pack,control,2026-02-03,0,0,0.00
p_000854,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000855,xp_onboarding_mission_pack,mission_pack,2026-01-13,1,0,0.00
p_000856,xp_onboarding_mission_pack,mission_pack,2026-01-10,0,0,0.00
p_000857,xp_onboarding_mission_pack,control,2026-02-03,0,0,0.00
p_000858,xp_onboarding_mission_pack,mission_pack,2026-01-25,0,0,0.00
p_000859,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000860,xp_onboarding_mission_pack,control,2026-01-09,0,0,0.00
p_000861,xp_onboarding_mission_pack,mission_pack,2026-02-11,0,0,0.00
p_000862,xp_onboarding_mission_pack,mission_pack,2026-01-24,0,0,0.00
p_000863,xp_onboarding_mission_pack,mission_pack,2026-02-17,0,0,0.00
p_000864,xp_onboarding_mission_pack,control,2026-01-15,1,0,0.00
p_000865,xp_onboarding_mission_pack,control,2026-01-30,0,0,0.00
p_000866,xp_onboarding_mission_pack,control,2026-02-17,0,0,0.00
p_000867,xp_onboarding_mission_pack,mission_pack,2026-02-18,1,0,0.00
p_000868,xp_onboarding_mission_pack,mission_pack,2026-02-01,0,0,0.00
p_000869,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000870,xp_onboarding_mission_pack,control,2026-01-22,0,0,0.00
p_000871,xp_onboarding_mission_pack,mission_pack,2026-02-09,0,0,0.00
p_000872,xp_onboarding_mission_pack,mission_pack,2026-02-06,1,0,0.00
p_000873,xp_onboarding_mission_pack,mission_pack,2026-01-02,0,0,0.00
p_000874,xp_onboarding_mission_pack,mission_pack,2026-02-15,0,0,0.00
p_000875,xp_onboarding_mission_pack,mission_pack,2026-01-07,0,0,0.00
p_000876,xp_onboarding_mission_pack,control,2026-01-12,0,0,0.00
p_000877,xp_onboarding_mission_pack,mission_pack,2026-01-28,0,0,0.00
p_000878,xp_onboarding_mission_pack,mission_pack,2026-02-18,1,0,0.00
p_000879,xp_onboarding_mission_pack,control,2026-01-03,1,0,0.00
p_000880,xp_onboarding_mission_pack,mission_pack,2026-01-12,0,0,0.00
p_000881,xp_onboarding_mission_pack,control,2026-01-17,1,0,0.00
p_000882,xp_onboarding_mission_pack,mission_pack,2026-02-11,1,0,0.00
p_000883,xp_onboarding_mission_pack,mission_pack,2026-01-29,0,0,0.00
p_000884,xp_onboarding_mission_pack,mission_pack,2026-01-02,0,0,0.00
p_000885,xp_onboarding_mission_pack,mission_pack,2026-01-26,0,0,0.00
p_000886,xp_onboarding_mission_pack,mission_pack,2026-02-15,1,0,0.00
p_000887,xp_onboarding_mission_pack,control,2026-01-20,1,0,0.00
p_000888,xp_onboarding_mission_pack,control,2026-02-14,1,0,0.00
p_000889,xp_onboarding_mission_pack,mission_pack,2026-01-09,1,0,0.00
p_000890,xp_onboarding_mission_pack,mission_pack,2026-01-18,0,0,0.00
p_000891,xp_onboarding_mission_pack,mission_pack,2026-02-24,1,0,0.00
p_000892,xp_onboarding_mission_pack,mission_pack,2026-02-22,0,0,0.00
p_000893,xp_onboarding_mission_pack,control,2026-01-16,0,0,0.00
p_000894,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000895,xp_onboarding_mission_pack,control,2026-01-20,0,1,4.99
p_000896,xp_onboarding_mission_pack,mission_pack,2026-02-02,0,0,0.00
p_000897,xp_onboarding_mission_pack,mission_pack,2026-02-16,1,0,0.00
p_000898,xp_onboarding_mission_pack,control,2026-01-06,1,0,0.00
p_000899,xp_onboarding_mission_pack,control,2026-01-15,1,0,0.00
p_000900,xp_onboarding_mission_pack,control,2026-01-29,0,0,0.00
p_000901,xp_onboarding_mission_pack,control,2026-01-10,0,0,0.00
p_000902,xp_onboarding_mission_pack,mission_pack,2026-01-06,1,1,9.99
p_000903,xp_onboarding_mission_pack,mission_pack,2026-01-27,1,0,0.00
p_000904,xp_onboarding_mission_pack,mission_pack,2026-01-16,0,0,0.00
p_000905,xp_onboarding_mission_pack,control,2026-01-20,1,0,0.00
p_000906,xp_onboarding_mission_pack,control,2026-01-08,0,0,0.00
p_000907,xp_onboarding_mission_pack,mission_pack,2026-01-13,1,0,0.00
p_000908,xp_onboarding_mission_pack,mission_pack,2026-01-05,1,1,9.99
p_000909,xp_onboarding_mission_pack,mission_pack,2026-01-07,0,0,0.00
p_000910,xp_onboarding_mission_pack,mission_pack,2026-01-01,0,0,0.00
p_000911,xp_onboarding_mission_pack,control,2026-01-10,0,0,0.00
p_000912,xp_onboarding_mission_pack,control,2026-02-03,1,0,0.00
p_000913,xp_onboarding_mission_pack,control,2026-01-15,1,0,0.00
p_000914,xp_onboarding_mission_pack,mission_pack,2026-02-20,1,0,0.00
p_000915,xp_onboarding_mission_pack,control,2026-01-12,0,0,0.00
p_000916,xp_onboarding_mission_pack,mission_pack,2026-01-30,0,0,0.00
p_000917,xp_onboarding_mission_pack,control,2026-01-02,0,0,0.00
p_000918,xp_onboarding_mission_pack,control,2026-02-09,0,0,0.00
p_000919,xp_onboarding_mission_pack,control,2026-01-27,1,0,0.00
p_000920,xp_onboarding_mission_pack,control,2026-02-11,1,0,0.00
p_000921,xp_onboarding_mission_pack,mission_pack,2026-02-24,1,0,0.00
p_000922,xp_onboarding_mission_pack,mission_pack,2026-01-23,1,0,0.00
p_000923,xp_onboarding_mission_pack,mission_pack,2026-01-15,1,0,0.00
p_000924,xp_onboarding_mission_pack,control,2026-01-24,0,0,0.00
p_000925,xp_onboarding_mission_pack,mission_pack,2026-01-07,1,0,0.00
p_000926,xp_onboarding_mission_pack,control,2026-02-19,0,0,0.00
p_000927,xp_onboarding_mission_pack,control,2026-02-03,0,0,0.00
p_000928,xp_onboarding_mission_pack,control,2026-02-13,0,0,0.00
p_000929,xp_onboarding_mission_pack,mission_pack,2026-02-24,0,0,0.00
p_000930,xp_onboarding_mission_pack,mission_pack,2026-02-01,0,0,0.00
p_000931,xp_onboarding_mission_pack,mission_pack,2026-02-18,0,0,0.00
p_000932,xp_onboarding_mission_pack,control,2026-02-20,1,0,0.00
p_000933,xp_onboarding_mission_pack,control,2026-02-01,1,0,0.00
p_000934,xp_onboarding_mission_pack,control,2026-02-23,0,0,0.00
p_000935,xp_onboarding_mission_pack,control,2026-02-20,1,0,0.00
p_000936,xp_onboarding_mission_pack,control,2026-02-09,0,0,0.00
p_000937,xp_onboarding_mission_pack,control,2026-01-08,0,0,0.00
p_000938,xp_onboarding_mission_pack,control,2026-01-19,1,0,0.00
p_000939,xp_onboarding_mission_pack,control,2026-01-04,0,0,0.00
p_000940,xp_onboarding_mission_pack,control,2026-02-09,1,0,0.00
p_000941,xp_onboarding_mission_pack,mission_pack,2026-02-16,0,0,0.00
p_000942,xp_onboarding_mission_pack,control,2026-01-19,0,0,0.00
p_000943,xp_onboarding_mission_pack,mission_pack,2026-02-21,1,0,0.00
p_000944,xp_onboarding_mission_pack,control,2026-02-20,0,0,0.00
p_000945,xp_onboarding_mission_pack,control,2026-01-17,0,0,0.00
p_000946,xp_onboarding_mission_pack,control,2026-02-09,1,0,0.00
p_000947,xp_onboarding_mission_pack,control,2026-01-21,0,0,0.00
p_000948,xp_onboarding_mission_pack,mission_pack,2026-02-13,0,0,0.00
p_000949,xp_onboarding_mission_pack,mission_pack,2026-01-21,0,0,0.00
p_000950,xp_onboarding_mission_pack,control,2026-01-06,0,1,24.98
p_000951,xp_onboarding_mission_pack,mission_pack,2026-02-16,1,0,0.00
p_000952,xp_onboarding_mission_pack,control,2026-02-13,0,0,0.00
p_000953,xp_onboarding_mission_pack,control,2026-01-28,1,0,0.00
p_000954,xp_onboarding_mission_pack,mission_pack,2026-01-28,0,0,0.00
p_000955,xp_onboarding_mission_pack,mission_pack,2026-01-06,0,0,0.00
p_000956,xp_onboarding_mission_pack,control,2026-01-17,1,0,0.00
p_000957,xp_onboarding_mission_pack,control,2026-01-30,0,0,0.00
p_000958,xp_onboarding_mission_pack,mission_pack,2026-01-13,1,1,4.99
p_000959,xp_onboarding_mission_pack,control,2026-01-19,0,0,0.00
p_000960,xp_onboarding_mission_pack,mission_pack,2026-01-30,1,0,0.00
p_000961,xp_onboarding_mission_pack,control,2026-02-22,0,1,9.99
p_000962,xp_onboarding_mission_pack,mission_pack,2026-01-27,0,0,0.00
p_000963,xp_onboarding_mission_pack,mission_pack,2026-01-13,0,0,0.00
p_000964,xp_onboarding_mission_pack,mission_pack,2026-01-31,1,0,0.00
p_000965,xp_onboarding_mission_pack,mission_pack,2026-01-08,0,0,0.00
p_000966,xp_onboarding_mission_pack,control,2026-02-21,0,0,0.00
p_000967,xp_onboarding_mission_pack,mission_pack,2026-02-15,0,0,0.00
p_000968,xp_onboarding_mission_pack,control,2026-01-27,1,0,0.00
p_000969,xp_onboarding_mission_pack,control,2026-02-01,1,0,0.00
p_000970,xp_onboarding_mission_pack,control,2026-02-07,0,0,0.00
p_000971,xp_onboarding_mission_pack,mission_pack,2026-01-29,0,0,0.00
p_000972,xp_onboarding_mission_pack,control,2026-01-10,1,0,0.00
p_000973,xp_onboarding_mission_pack,control,2026-02-03,0,0,0.00
p_000974,xp_onboarding_mission_pack,control,2026-01-13,0,0,0.00
p_000975,xp_onboarding_mission_pack,mission_pack,2026-01-21,1,0,0.00
p_000976,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_000977,xp_onboarding_mission_pack,mission_pack,2026-02-12,1,0,0.00
p_000978,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
p_000979,xp_onboarding_mission_pack,mission_pack,2026-01-03,1,0,0.00
p_000980,xp_onboarding_mission_pack,mission_pack,2026-02-20,0,0,0.00
p_000981,xp_onboarding_mission_pack,control,2026-02-20,1,0,0.00
p_000982,xp_onboarding_mission_pack,control,2026-01-16,1,0,0.00
p_000983,xp_onboarding_mission_pack,mission_pack,2026-01-26,0,0,0.00
p_000984,xp_onboarding_mission_pack,mission_pack,2026-01-17,1,0,0.00
p_000985,xp_onboarding_mission_pack,control,2026-02-14,0,0,0.00
p_000986,xp_onboarding_mission_pack,mission_pack,2026-01-16,1,0,0.00
p_000987,xp_onboarding_mission_pack,control,2026-01-19,0,0,0.00
p_000988,xp_onboarding_mission_pack,mission_pack,2026-02-02,1,0,0.00
p_000989,xp_onboarding_mission_pack,mission_pack,2026-01-24,0,0,0.00
p_000990,xp_onboarding_mission_pack,mission_pack,2026-01-13,1,0,0.00
p_000991,xp_onboarding_mission_pack,control,2026-01-24,1,0,0.00
p_000992,xp_onboarding_mission_pack,control,2026-02-20,0,0,0.00
p_000993,xp_onboarding_mission_pack,mission_pack,2026-01-07,0,0,0.00
p_000994,xp_onboarding_mission_pack,mission_pack,2026-01-20,1,0,0.00
p_000995,xp_onboarding_mission_pack,control,2026-01-18,1,0,0.00
p_000996,xp_onboarding_mission_pack,mission_pack,2026-01-11,0,0,0.00
p_000997,xp_onboarding_mission_pack,control,2026-02-06,0,0,0.00
p_000998,xp_onboarding_mission_pack,control,2026-02-17,0,0,0.00
p_000999,xp_onboarding_mission_pack,mission_pack,2026-02-14,0,0,0.00
p_001000,xp_onboarding_mission_pack,mission_pack,2026-02-16,0,0,0.00
p_001001,xp_onboarding_mission_pack,control,2026-01-14,0,0,0.00
p_001002,xp_onboarding_mission_pack,mission_pack,2026-02-10,1,0,0.00
p_001003,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_001004,xp_onboarding_mission_pack,mission_pack,2026-01-03,0,0,0.00
p_001005,xp_onboarding_mission_pack,control,2026-01-21,0,0,0.00
p_001006,xp_onboarding_mission_pack,control,2026-02-12,0,0,0.00
p_001007,xp_onboarding_mission_pack,control,2026-01-04,0,0,0.00
p_001008,xp_onboarding_mission_pack,control,2026-01-25,0,0,0.00
p_001009,xp_onboarding_mission_pack,control,2026-02-19,0,0,0.00
p_001010,xp_onboarding_mission_pack,mission_pack,2026-01-10,0,0,0.00
p_001011,xp_onboarding_mission_pack,control,2026-01-19,0,0,0.00
p_001012,xp_onboarding_mission_pack,control,2026-01-15,0,0,0.00
p_001013,xp_onboarding_mission_pack,control,2026-01-07,1,0,0.00
p_001014,xp_onboarding_mission_pack,mission_pack,2026-01-08,1,0,0.00
p_001015,xp_onboarding_mission_pack,mission_pack,2026-01-29,0,0,0.00
p_001016,xp_onboarding_mission_pack,mission_pack,2026-02-04,1,0,0.00
p_001017,xp_onboarding_mission_pack,mission_pack,2026-01-09,0,0,0.00
p_001018,xp_onboarding_mission_pack,control,2026-02-05,1,0,0.00
p_001019,xp_onboarding_mission_pack,control,2026-01-19,0,0,0.00
p_001020,xp_onboarding_mission_pack,control,2026-01-17,0,0,0.00
p_001021,xp_onboarding_mission_pack,control,2026-02-24,1,0,0.00
p_001022,xp_onboarding_mission_pack,mission_pack,2026-01-17,0,0,0.00
p_001023,xp_onboarding_mission_pack,control,2026-01-12,0,0,0.00
p_001024,xp_onboarding_mission_pack,control,2026-01-24,0,0,0.00
p_001025,xp_onboarding_mission_pack,control,2026-02-13,1,0,0.00
p_001026,xp_onboarding_mission_pack,control,2026-02-17,1,0,0.00
p_001027,xp_onboarding_mission_pack,control,2026-01-25,0,0,0.00
p_001028,xp_onboarding_mission_pack,control,2026-01-14,0,0,0.00
p_001029,xp_onboarding_mission_pack,mission_pack,2026-02-10,0,0,0.00
p_001030,xp_onboarding_mission_pack,mission_pack,2026-02-03,0,0,0.00
p_001031,xp_onboarding_mission_pack,control,2026-02-02,0,0,0.00
p_001032,xp_onboarding_mission_pack,mission_pack,2026-01-20,0,0,0.00
p_001033,xp_onboarding_mission_pack,mission_pack,2026-02-20,1,0,0.00
p_001034,xp_onboarding_mission_pack,control,2026-01-08,1,0,0.00
p_001035,xp_onboarding_mission_pack,mission_pack,2026-02-03,1,1,9.99
p_001036,xp_onboarding_mission_pack,control,2026-02-07,0,0,0.00
p_001037,xp_onboarding_mission_pack,mission_pack,2026-01-18,0,0,0.00
p_001038,xp_onboarding_mission_pack,control,2026-01-08,1,0,0.00
p_001039,xp_onboarding_mission_pack,control,2026-01-18,0,0,0.00
p_001040,xp_onboarding_mission_pack,mission_pack,2026-01-08,1,0,0.00
p_001041,xp_onboarding_mission_pack,mission_pack,2026-01-27,1,0,0.00
p_001042,xp_onboarding_mission_pack,mission_pack,2026-02-04,0,0,0.00
p_001043,xp_onboarding_mission_pack,mission_pack,2026-02-03,0,0,0.00
p_001044,xp_onboarding_mission_pack,control,2026-01-14,0,1,9.98
p_001045,xp_onboarding_mission_pack,mission_pack,2026-01-28,1,0,0.00
p_001046,xp_onboarding_mission_pack,mission_pack,2026-01-03,0,0,0.00
p_001047,xp_onboarding_mission_pack,mission_pack,2026-01-09,0,0,0.00
p_001048,xp_onboarding_mission_pack,control,2026-01-29,1,0,0.00
p_001049,xp_onboarding_mission_pack,mission_pack,2026-01-15,1,0,0.00
p_001050,xp_onboarding_mission_pack,control,2026-02-02,1,0,0.00
p_001051,xp_onboarding_mission_pack,control,2026-01-09,1,0,0.00
p_001052,xp_onboarding_mission_pack,control,2026-01-21,1,0,0.00
p_001053,xp_onboarding_mission_pack,mission_pack,2026-01-07,0,0,0.00
p_001054,xp_onboarding_mission_pack,mission_pack,2026-02-08,1,0,0.00
p_001055,xp_onboarding_mission_pack,control,2026-02-13,0,0,0.00
p_001056,xp_onboarding_mission_pack,control,2026-02-16,0,0,0.00
p_001057,xp_onboarding_mission_pack,mission_pack,2026-01-08,0,0,0.00
p_001058,xp_onboarding_mission_pack,mission_pack,2026-02-19,0,0,0.00
p_001059,xp_onboarding_mission_pack,control,2026-01-16,1,1,14.98
p_001060,xp_onboarding_mission_pack,control,2026-02-02,0,0,0.00
p_001061,xp_onboarding_mission_pack,mission_pack,2026-01-01,0,0,0.00
p_001062,xp_onboarding_mission_pack,control,2026-01-02,0,0,0.00
p_001063,xp_onboarding_mission_pack,control,2026-01-18,0,0,0.00
p_001064,xp_onboarding_mission_pack,control,2026-02-24,0,0,0.00
p_001065,xp_onboarding_mission_pack,mission_pack,2026-01-21,0,0,0.00
p_001066,xp_onboarding_mission_pack,control,2026-01-29,1,0,0.00
p_001067,xp_onboarding_mission_pack,control,2026-01-19,0,0,0.00
p_001068,xp_onboarding_mission_pack,control,2026-01-11,1,0,0.00
p_001069,xp_onboarding_mission_pack,mission_pack,2026-02-14,0,0,0.00
p_001070,xp_onboarding_mission_pack,control,2026-01-27,0,0,0.00
p_001071,xp_onboarding_mission_pack,control,2026-01-20,0,0,0.00
p_001072,xp_onboarding_mission_pack,mission_pack,2026-01-04,0,0,0.00
p_001073,xp_onboarding_mission_pack,mission_pack,2026-02-04,0,0,0.00
p_001074,xp_onboarding_mission_pack,mission_pack,2026-02-21,0,0,0.00
p_001075,xp_onboarding_mission_pack,control,2026-01-10,1,0,0.00
p_001076,xp_onboarding_mission_pack,control,2026-01-06,1,0,0.00
p_001077,xp_onboarding_mission_pack,control,2026-01-14,0,0,0.00
p_001078,xp_onboarding_mission_pack,control,2026-01-25,0,0,0.00
p_001079,xp_onboarding_mission_pack,control,2026-02-07,1,0,0.00
p_001080,xp_onboarding_mission_pack,mission_pack,2026-02-17,0,0,0.00
p_001081,xp_onboarding_mission_pack,mission_pack,2026-01-27,0,0,0.00
p_001082,xp_onboarding_mission_pack,mission_pack,2026-01-06,0,0,0.00
p_001083,xp_onboarding_mission_pack,mission_pack,2026-01-04,1,0,0.00
p_001084,xp_onboarding_mission_pack,mission_pack,2026-01-29,0,0,0.00
p_001085,xp_onboarding_mission_pack,control,2026-02-24,0,0,0.00
p_001086,xp_onboarding_mission_pack,mission_pack,2026-02-01,0,0,0.00
p_001087,xp_onboarding_mission_pack,control,2026-01-27,1,0,0.00
p_001088,xp_onboarding_mission_pack,control,2026-02-15,0,0,0.00
p_001089,xp_onboarding_mission_pack,control,2026-02-10,1,0,0.00
p_001090,xp_onboarding_mission_pack,mission_pack,2026-02-19,1,0,0.00
p_001091,xp_onboarding_mission_pack,control,2026-01-15,0,0,0.00
p_001092,xp_onboarding_mission_pack,mission_pack,2026-01-02,1,0,0.00
p_001093,xp_onboarding_mission_pack,mission_pack,2026-02-12,1,0,0.00
p_001094,xp_onboarding_mission_pack,control,2026-01-28,1,0,0.00
p_001095,xp_onboarding_mission_pack,mission_pack,2026-02-02,0,0,0.00
p_001096,xp_onboarding_mission_pack,mission_pack,2026-02-15,1,0,0.00
p_001097,xp_onboarding_mission_pack,mission_pack,2026-01-01,1,0,0.00
p_001098,xp_onboarding_mission_pack,mission_pack,2026-01-14,0,0,0.00
p_001099,xp_onboarding_mission_pack,control,2026-02-22,1,0,0.00
p_001100,xp_onboarding_mission_pack,control,2026-01-14,0,0,0.00
p_001101,xp_onboarding_mission_pack,control,2026-02-11,0,0,0.00
p_001102,xp_onboarding_mission_pack,mission_pack,2026-01-20,1,0,0.00
p_001103,xp_onboarding_mission_pack,control,2026-01-23,0,0,0.00
